sanity check lowest count seen: [13, 74, 5] 346637
[128, 135, 0, 161, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 58, 168, 10]     	aa83a
[128, 135, 0, 163, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 140, 160, 0]     	0a08c
[128, 135, 0, 165, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 1, 42, 10]     	a2a01
[128, 135, 0, 167, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 183, 34, 0]     	022b7
[128, 135, 0, 169, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 160, 8, 0]     	008a0
[128, 135, 0, 171, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 22, 0, 10]     	a0016
[128, 135, 0, 173, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 155, 138, 0]     	08a9b
[128, 135, 0, 175, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 45, 130, 10]     	a822d
[128, 135, 0, 177, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 23, 0, 10]     	a0017
[128, 135, 0, 179, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 161, 8, 0]     	008a1
[128, 135, 0, 181, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 44, 130, 10]     	a822c
[128, 135, 0, 183, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 154, 138, 0]     	08a9a
[128, 135, 0, 185, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 141, 160, 0]     	0a08d
[128, 135, 0, 187, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 59, 168, 10]     	aa83b
[128, 135, 0, 189, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 182, 34, 0]     	022b6
[128, 135, 0, 191, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 0, 42, 10]     	a2a00
[128, 135, 0, 193, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 164, 40, 10]     	a28a4
[128, 135, 0, 195, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 18, 32, 0]     	02012
[128, 135, 0, 197, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 159, 170, 10]     	aaa9f
[128, 135, 0, 199, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 41, 162, 0]     	0a229
[128, 135, 0, 201, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 62, 136, 0]     	0883e
[128, 135, 0, 203, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 136, 128, 10]     	a8088
[128, 135, 0, 205, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 5, 10, 0]     	00a05
[128, 135, 0, 207, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 179, 2, 10]     	a02b3
[128, 135, 0, 209, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 137, 128, 10]     	a8089
[128, 135, 0, 211, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 63, 136, 0]     	0883f
[128, 135, 0, 213, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 178, 2, 10]     	a02b2
[128, 135, 0, 215, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 4, 10, 0]     	00a04
[128, 135, 0, 217, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 19, 32, 0]     	02013
[128, 135, 0, 219, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 165, 40, 10]     	a28a5
[128, 135, 0, 221, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 40, 162, 0]     	0a228
[128, 135, 0, 223, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 158, 170, 10]     	aaa9e
[128, 135, 0, 225, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 181, 130, 0]     	082b5
[128, 135, 0, 227, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 3, 138, 10]     	a8a03
[128, 135, 0, 229, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 142, 0, 0]     	0008e
[128, 135, 0, 231, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 56, 8, 10]     	a0838
[128, 135, 0, 233, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 47, 34, 10]     	a222f
[128, 135, 0, 235, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 153, 42, 0]     	02a99
[128, 135, 0, 237, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 20, 160, 10]     	aa014
[128, 135, 0, 239, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 162, 168, 0]     	0a8a2
[128, 135, 0, 241, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 152, 42, 0]     	02a98
[128, 135, 0, 243, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 46, 34, 10]     	a222e
[128, 135, 0, 245, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 163, 168, 0]     	0a8a3
[128, 135, 0, 247, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 21, 160, 10]     	aa015
[128, 135, 0, 249, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 2, 138, 10]     	a8a02
[128, 135, 0, 251, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 180, 130, 0]     	082b4
[128, 135, 0, 253, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 57, 8, 10]     	a0839
[128, 135, 0, 255, 118, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 143, 0, 0]     	0008f
[128, 135, 0, 1, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 59, 138, 10]     	a8a3b
[128, 135, 0, 3, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 141, 130, 0]     	0828d
[128, 135, 0, 5, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 0, 8, 10]     	a0800
[128, 135, 0, 7, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 182, 0, 0]     	000b6
[128, 135, 0, 9, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 161, 42, 0]     	02aa1
[128, 135, 0, 11, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 23, 34, 10]     	a2217
[128, 135, 0, 13, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 154, 168, 0]     	0a89a
[128, 135, 0, 15, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 44, 160, 10]     	aa02c
[128, 135, 0, 17, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 22, 34, 10]     	a2216
[128, 135, 0, 19, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 160, 42, 0]     	02aa0
[128, 135, 0, 21, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 45, 160, 10]     	aa02d
[128, 135, 0, 23, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 155, 168, 0]     	0a89b
[128, 135, 0, 25, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 140, 130, 0]     	0828c
[128, 135, 0, 27, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 58, 138, 10]     	a8a3a
[128, 135, 0, 29, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 183, 0, 0]     	000b7
[128, 135, 0, 31, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 1, 8, 10]     	a0801
[128, 135, 0, 33, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 42, 32, 0]     	0202a
[128, 135, 0, 35, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 156, 40, 10]     	a289c
[128, 135, 0, 37, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 17, 162, 0]     	0a211
[128, 135, 0, 39, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 167, 170, 10]     	aaaa7
[128, 135, 0, 41, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 176, 128, 10]     	a80b0
[128, 135, 0, 43, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 6, 136, 0]     	08806
[128, 135, 0, 45, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 139, 2, 10]     	a028b
[128, 135, 0, 47, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 61, 10, 0]     	00a3d
[128, 135, 0, 49, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 7, 136, 0]     	08807
[128, 135, 0, 51, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 177, 128, 10]     	a80b1
[128, 135, 0, 53, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 60, 10, 0]     	00a3c
[128, 135, 0, 55, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 138, 2, 10]     	a028a
[128, 135, 0, 57, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 157, 40, 10]     	a289d
[128, 135, 0, 59, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 43, 32, 0]     	0202b
[128, 135, 0, 61, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 166, 170, 10]     	aaaa6
[128, 135, 0, 63, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 16, 162, 0]     	0a210
[128, 135, 0, 65, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 180, 160, 0]     	0a0b4
[128, 135, 0, 67, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 2, 168, 10]     	aa802
[128, 135, 0, 69, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 143, 34, 0]     	0228f
[128, 135, 0, 71, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 57, 42, 10]     	a2a39
[128, 135, 0, 73, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 46, 0, 10]     	a002e
[128, 135, 0, 75, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 152, 8, 0]     	00898
[128, 135, 0, 77, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 21, 130, 10]     	a8215
[128, 135, 0, 79, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 163, 138, 0]     	08aa3
[128, 135, 0, 81, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 153, 8, 0]     	00899
[128, 135, 0, 83, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 47, 0, 10]     	a002f
[128, 135, 0, 85, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 162, 138, 0]     	08aa2
[128, 135, 0, 87, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 20, 130, 10]     	a8214
[128, 135, 0, 89, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 3, 168, 10]     	aa803
[128, 135, 0, 91, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 181, 160, 0]     	0a0b5
[128, 135, 0, 93, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 56, 42, 10]     	a2a38
[128, 135, 0, 95, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 142, 34, 0]     	0228e
[128, 135, 0, 97, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 165, 10, 10]     	a0aa5
[128, 135, 0, 99, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 19, 2, 0]     	00213
[128, 135, 0, 101, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 158, 136, 10]     	a889e
[128, 135, 0, 103, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 40, 128, 0]     	08028
[128, 135, 0, 105, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 63, 170, 0]     	0aa3f
[128, 135, 0, 107, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 137, 162, 10]     	aa289
[128, 135, 0, 109, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 4, 40, 0]     	02804
[128, 135, 0, 111, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 178, 32, 10]     	a20b2
[128, 135, 0, 113, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 136, 162, 10]     	aa288
[128, 135, 0, 115, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 62, 170, 0]     	0aa3e
[128, 135, 0, 117, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 179, 32, 10]     	a20b3
[128, 135, 0, 119, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 5, 40, 0]     	02805
[128, 135, 0, 121, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 18, 2, 0]     	00212
[128, 135, 0, 123, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 164, 10, 10]     	a0aa4
[128, 135, 0, 125, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 41, 128, 0]     	08029
[128, 135, 0, 127, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 159, 136, 10]     	a889f
[128, 135, 0, 129, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 155, 128, 0]     	0809b
[128, 135, 0, 131, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 45, 136, 10]     	a882d
[128, 135, 0, 133, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 160, 2, 0]     	002a0
[128, 135, 0, 135, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 22, 10, 10]     	a0a16
[128, 135, 0, 137, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 1, 32, 10]     	a2001
[128, 135, 0, 139, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 183, 40, 0]     	028b7
[128, 135, 0, 141, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 58, 162, 10]     	aa23a
[128, 135, 0, 143, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 140, 170, 0]     	0aa8c
[128, 135, 0, 145, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 182, 40, 0]     	028b6
[128, 135, 0, 147, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 0, 32, 10]     	a2000
[128, 135, 0, 149, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 141, 170, 0]     	0aa8d
[128, 135, 0, 151, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 59, 162, 10]     	aa23b
[128, 135, 0, 153, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 44, 136, 10]     	a882c
[128, 135, 0, 155, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 154, 128, 0]     	0809a
[128, 135, 0, 157, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 23, 10, 10]     	a0a17
[128, 135, 0, 159, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 161, 2, 0]     	002a1
[128, 135, 0, 161, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 138, 42, 10]     	a2a8a
[128, 135, 0, 163, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 60, 34, 0]     	0223c
[128, 135, 0, 165, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 177, 168, 10]     	aa8b1
[128, 135, 0, 167, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 7, 160, 0]     	0a007
[128, 135, 0, 169, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 16, 138, 0]     	08a10
[128, 135, 0, 171, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 166, 130, 10]     	a82a6
[128, 135, 0, 173, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 43, 8, 0]     	0082b
[128, 135, 0, 175, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 157, 0, 10]     	a009d
[128, 135, 0, 177, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 167, 130, 10]     	a82a7
[128, 135, 0, 179, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 17, 138, 0]     	08a11
[128, 135, 0, 181, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 156, 0, 10]     	a009c
[128, 135, 0, 183, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 42, 8, 0]     	0082a
[128, 135, 0, 185, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 61, 34, 0]     	0223d
[128, 135, 0, 187, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 139, 42, 10]     	a2a8b
[128, 135, 0, 189, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 6, 160, 0]     	0a006
[128, 135, 0, 191, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 176, 168, 10]     	aa8b0
[128, 135, 0, 193, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 20, 170, 10]     	aaa14
[128, 135, 0, 195, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 162, 162, 0]     	0a2a2
[128, 135, 0, 197, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 47, 40, 10]     	a282f
[128, 135, 0, 199, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 153, 32, 0]     	02099
[128, 135, 0, 201, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 142, 10, 0]     	00a8e
[128, 135, 0, 203, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 56, 2, 10]     	a0238
[128, 135, 0, 205, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 181, 136, 0]     	088b5
[128, 135, 0, 207, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 3, 128, 10]     	a8003
[128, 135, 0, 209, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 57, 2, 10]     	a0239
[128, 135, 0, 211, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 143, 10, 0]     	00a8f
[128, 135, 0, 213, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 2, 128, 10]     	a8002
[128, 135, 0, 215, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 180, 136, 0]     	088b4
[128, 135, 0, 217, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 163, 162, 0]     	0a2a3
[128, 135, 0, 219, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 21, 170, 10]     	aaa15
[128, 135, 0, 221, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 152, 32, 0]     	02098
[128, 135, 0, 223, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 46, 40, 10]     	a282e
[128, 135, 0, 225, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 5, 0, 0]     	00005
[128, 135, 0, 227, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 179, 8, 10]     	a08b3
[128, 135, 0, 229, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 62, 130, 0]     	0823e
[128, 135, 0, 231, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 136, 138, 10]     	a8a88
[128, 135, 0, 233, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 159, 160, 10]     	aa09f
[128, 135, 0, 235, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 41, 168, 0]     	0a829
[128, 135, 0, 237, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 164, 34, 10]     	a22a4
[128, 135, 0, 239, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 18, 42, 0]     	02a12
[128, 135, 0, 241, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 40, 168, 0]     	0a828
[128, 135, 0, 243, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 158, 160, 10]     	aa09e
[128, 135, 0, 245, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 19, 42, 0]     	02a13
[128, 135, 0, 247, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 165, 34, 10]     	a22a5
[128, 135, 0, 249, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 178, 8, 10]     	a08b2
[128, 135, 0, 251, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 4, 0, 0]     	00004
[128, 135, 0, 253, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 137, 138, 10]     	a8a89
[128, 135, 0, 255, 119, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 63, 130, 0]     	0823f
[128, 135, 0, 1, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 17, 34, 10]     	a2211
[128, 135, 0, 3, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 167, 42, 0]     	02aa7
[128, 135, 0, 5, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 42, 160, 10]     	aa02a
[128, 135, 0, 7, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 156, 168, 0]     	0a89c
[128, 135, 0, 9, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 139, 130, 0]     	0828b
[128, 135, 0, 11, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 61, 138, 10]     	a8a3d
[128, 135, 0, 13, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 176, 0, 0]     	000b0
[128, 135, 0, 15, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 6, 8, 10]     	a0806
[128, 135, 0, 17, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 60, 138, 10]     	a8a3c
[128, 135, 0, 19, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 138, 130, 0]     	0828a
[128, 135, 0, 21, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 7, 8, 10]     	a0807
[128, 135, 0, 23, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 177, 0, 0]     	000b1
[128, 135, 0, 25, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 166, 42, 0]     	02aa6
[128, 135, 0, 27, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 16, 34, 10]     	a2210
[128, 135, 0, 29, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 157, 168, 0]     	0a89d
[128, 135, 0, 31, 120, 25, 0, 8, 120, 154, 188, 222, 255, 255, 255, 255, 0, 0, 0, 43, 160, 10]     	aa02b
